"","County","Province_State","FIPS","Country_Region","Lat","Long_","Combined_Key","Last_Update.x","Confirmed.x","Deaths.x","Recovered.x","Active.x","Incidence_Rate.x","Case.Fatality_Ratio.x","Last_Update.y","Confirmed.y","Deaths.y","Recovered.y","Active.y","Incidence_Rate.y","Case.Fatality_Ratio.y","NEVER","RARELY","SOMETIMES","FREQUENTLY","ALWAYS","GDP 2018","Population_Count_2019","Percent.of.adults.with.less.than.a.high.school.diploma..2014.18","Percent.of.adults.with.a.high.school.diploma.only..2014.18","Percent.of.adults.completing.some.college.or.associate.s.degree..2014.18","Percent.of.adults.with.a.bachelor.s.degree.or.higher..2014.18","Median_Age"
"241","Lake","California",6033,"US",39.10124298,-122.7536244,"Lake, California, US","2020-06-16 04:33:09",34,0,0,34,52.8065107321467,0,"2020-07-20 05:34:40",140,1,0,139,217.438573602957,0.714285714285714,0.003,0.004,0.007,0.136,0.849,2178663,64317,14.8,30.1,39.3,15.8,44.5
"242","Lake","Florida",12069,"US",28.76202069,-81.7125123,"Lake, Florida, US","2020-06-16 04:33:09",482,16,0,466,131.292935786314,3.3195020746888,"2020-07-20 05:34:40",3343,35,0,3308,910.606399032464,1.0469638049656,0.047,0.062,0.074,0.185,0.632,8284194,356720,10.7,32.9,33.7,22.7,47.1
"243","Lake","Illinois",17097,"US",42.3224907,-88.00367925,"Lake, Illinois, US","2020-06-16 04:33:09",9109,375,0,8734,1307.75912193931,4.11680755296959,"2020-07-20 05:34:40",10818,433,0,10385,1553.11649809414,4.0025882787946,0.02,0.018,0.046,0.146,0.769,60106642,699587,9.4,21.1,24.4,45,38.7
"244","Lancaster","Nebraska",31109,"US",40.78416049,-96.68777155,"Lancaster, Nebraska, US","2020-06-16 04:33:09",1480,10,0,1470,463.818985239274,0.675675675675676,"2020-07-20 05:34:40",2414,13,0,2401,756.526371870005,0.538525269262635,0.093,0.061,0.112,0.264,0.47,16557682,316527,6.5,21.9,32.8,38.8,34
"245","Lane","Oregon",41039,"US",43.93727035,-122.847753,"Lane, Oregon, US","2020-06-16 04:33:09",89,3,0,86,23.2943436622373,3.37078651685393,"2020-07-20 05:34:40",394,3,0,391,103.123274190129,0.761421319796954,0.031,0.036,0.077,0.137,0.719,15067333,378549,8.6,23.5,38.3,29.6,39.5
"246","Lapeer","Michigan",26087,"US",43.09052506,-83.22153148,"Lapeer, Michigan, US","2020-06-16 04:33:09",229,31,0,198,261.394637414818,13.5371179039301,"2020-07-20 05:34:40",339,32,0,307,386.955380277832,9.43952802359882,0.036,0.105,0.104,0.133,0.622,1993372,87921,9.3,35.7,37.2,17.8,44.5
"247","Laramie","Wyoming",56021,"US",41.3070252,-104.6887497,"Laramie, Wyoming, US","2020-06-16 04:33:09",196,0,0,196,196.984924623116,0,"2020-07-20 05:34:40",373,0,0,373,374.874371859297,0,0.143,0.127,0.1,0.221,0.409,5236630,98865,6.8,25.8,38.7,28.7,37.6
"248","Larimer","Colorado",8069,"US",40.66671597,-105.4625784,"Larimer, Colorado, US","2020-06-16 04:33:09",652,27,0,625,182.684737138518,4.14110429447853,"2020-07-20 05:34:40",1079,31,0,1048,302.32642848537,2.87303058387396,0.013,0.037,0.06,0.231,0.659,16793330,350660,4.2,19.2,30.2,46.3,36.4
"249","LaSalle","Illinois",17099,"US",41.3442613,-88.88633881,"LaSalle, Illinois, US","2020-06-16 04:33:09",181,16,0,165,166.560840718144,8.83977900552486,"2020-07-20 05:34:40",328,18,0,310,301.834009699178,5.48780487804878,0.018,0.046,0.113,0.267,0.556,5398514,109159,11.3,35.6,35.1,17.9,42.1
"250","Lauderdale","Alabama",1077,"US",34.90171875,-87.65624729,"Lauderdale, Alabama, US","2020-06-16 04:33:09",249,3,0,246,268.524409839425,1.20481927710843,"2020-07-20 05:34:40",748,8,0,740,806.651640802769,1.06951871657754,0.093,0.119,0.141,0.179,0.469,2467086,92604,12.6,36,27.5,23.9,40.4
"251","Lauderdale","Mississippi",28075,"US",32.40419769,-88.66229662,"Lauderdale, Mississippi, US","2020-06-16 04:33:09",811,75,0,736,1094.09780775717,9.2478421701603,"2020-07-20 05:34:40",1075,83,0,992,1450.25295109612,7.72093023255814,0.036,0.018,0.105,0.197,0.643,2764388,75238,14.5,28.8,36.7,20,38.9
"252","Leavenworth","Kansas",20103,"US",39.20183497,-95.03620809,"Leavenworth, Kansas, US","2020-06-16 04:33:09",1109,7,0,1102,1356.44218302796,0.631199278629396,"2020-07-20 05:34:40",1252,7,0,1245,1531.34861420289,0.559105431309904,0.087,0.135,0.092,0.142,0.544,2560260,81497,8.1,28.7,31.6,31.7,39.1
"253","Lee","Alabama",1081,"US",32.60154883,-85.35132246,"Lee, Alabama, US","2020-06-16 04:33:09",710,35,0,675,431.500771839409,4.92957746478873,"2020-07-20 05:34:40",1993,38,0,1955,1211.2408989802,1.90667335674862,0.053,0.064,0.138,0.183,0.562,6013577,163656,9.5,24.1,32.3,34.1,33.3
"254","Lee","Florida",12071,"US",26.58410348,-81.88399313,"Lee, Florida, US","2020-06-16 04:33:09",2877,132,0,2745,373.356588634231,4.5881126173097,"2020-07-20 05:34:40",12711,232,0,12479,1649.54313456021,1.82519077963968,0.052,0.05,0.073,0.176,0.648,27046186,754470,12,30.8,29.4,27.8,49.3
"255","Lee","Mississippi",28081,"US",34.2918775,-88.68149954,"Lee, Mississippi, US","2020-06-16 04:33:09",301,11,0,290,352.310501427969,3.65448504983389,"2020-07-20 05:34:40",768,24,0,744,898.918488693291,3.125,0.094,0.092,0.13,0.18,0.505,4298512,85276,16.2,25,34.9,23.9,38.7
"256","Lenawee","Michigan",26091,"US",41.89475156,-84.06603727,"Lenawee, Michigan, US","2020-06-16 04:33:09",198,6,0,192,201.115275619344,3.03030303030303,"2020-07-20 05:34:40",312,11,0,301,316.908919157754,3.52564102564103,0.018,0.027,0.083,0.26,0.612,2674402,98141,9.2,37.1,32.8,20.9,42.1
"257","Leon","Florida",12073,"US",30.45955727,-84.27491114,"Leon, Florida, US","2020-06-16 04:33:09",474,8,0,466,161.454040097826,1.68776371308017,"2020-07-20 05:34:40",3005,10,0,2995,1023.56411496618,0.332778702163062,0.051,0.022,0.071,0.156,0.7,14165147,291657,6.4,19.1,28.8,45.7,31.3
"258","Lewis","Washington",53041,"US",46.57756476,-122.3925769,"Lewis, Washington, US","2020-06-16 04:33:09",39,3,0,36,48.322945965034,7.69230769230769,"2020-07-20 05:34:40",127,3,0,124,157.359336860495,2.36220472440945,0.033,0.112,0.128,0.111,0.616,3403303,79569,12.2,29.5,41.5,16.8,42.5
"259","Limestone","Alabama",1083,"US",34.81185586,-86.98310072,"Limestone, Alabama, US","2020-06-16 04:33:09",226,0,0,226,228.478997118738,0,"2020-07-20 05:34:40",844,5,0,839,853.25784764697,0.592417061611374,0.102,0.034,0.133,0.336,0.395,3288507,96177,15.7,30.3,28.5,25.5,40.3
"260","Linn","Iowa",19113,"US",42.07923082,-91.59809485,"Linn, Iowa, US","2020-06-16 04:33:09",1019,80,0,939,449.480825386183,7.85083415112856,"2020-07-20 05:34:40",1577,87,0,1490,695.614584527979,5.51680405833862,0.039,0.081,0.115,0.201,0.563,15957005,225763,5.3,27.1,34.6,33,37.9
"261","Linn","Oregon",41043,"US",44.48899494,-122.5373154,"Linn, Oregon, US","2020-06-16 04:33:09",126,9,0,117,97.1105750333336,7.14285714285714,"2020-07-20 05:34:40",200,10,0,190,154.14376989418,5,0.057,0.025,0.096,0.159,0.664,4418178,127451,10.1,30,40.4,19.5,41
"262","Litchfield","Connecticut",9005,"US",41.7937534,-73.2451475,"Litchfield, Connecticut, US","2020-06-16 04:33:09",1441,135,0,1306,799.077262619709,9.36849410131853,"2020-07-20 05:34:40",1523,138,0,1385,844.548696023468,9.06106369008536,0.017,0.051,0.021,0.098,0.812,7688830,181095,7.4,29.7,27.8,35.1,47.9
"263","Livingston","Michigan",26093,"US",42.60302282,-83.91297209,"Livingston, Michigan, US","2020-06-16 04:33:09",521,28,0,493,271.361233365452,5.3742802303263,"2020-07-20 05:34:40",669,28,0,641,348.446574129535,4.18535127055306,0.042,0.021,0.052,0.198,0.687,6289053,191190,4.6,25.9,34.7,34.8,43.7
"264","Lonoke","Arkansas",5085,"US",34.75392199,-91.88742357,"Lonoke, Arkansas, US","2020-06-16 04:33:09",73,0,0,73,99.5784965011117,0,"2020-07-20 05:34:40",257,2,0,255,350.57087124364,0.778210116731518,0.048,0.045,0.136,0.297,0.474,1159033,73391,11.3,35.1,33.3,20.3,37.4
"265","Loudoun","Virginia",51107,"US",39.08990083,-77.63481877,"Loudoun, Virginia, US","2020-06-16 04:33:09",3404,71,0,3333,823.140799636309,2.08578143360752,"2020-07-20 05:34:40",4647,103,0,4544,1123.71777200644,2.2164837529589,0.014,0.012,0.038,0.173,0.763,24514020,405522,6.5,12.4,20.3,60.8,36.8
"266","Lowndes","Georgia",13185,"US",30.83568832,-83.27056716,"Lowndes, Georgia, US","2020-06-16 04:33:09",651,4,0,647,554.486142105173,0.614439324116744,"2020-07-20 05:34:40",2211,19,0,2192,1883.20869461527,0.859339665309815,0.108,0.101,0.149,0.208,0.435,4563203,116309,14.9,30,29.6,25.6,30.3
"267","Macomb","Michigan",26099,"US",42.69158356,-82.92752801,"Macomb, Michigan, US","2020-06-16 04:33:09",7060,889,0,6171,807.806199740953,12.5920679886686,"2020-07-20 05:34:40",8353,933,0,7420,955.751442837986,11.169639650425,0.034,0.043,0.09,0.145,0.688,36366570,872795,10.3,29.7,35.4,24.5,40.9
"268","Macon","Illinois",17115,"US",39.86064913,-88.96342505,"Macon, Illinois, US","2020-06-16 04:33:09",209,21,0,188,200.944149064023,10.0478468899522,"2020-07-20 05:34:40",275,22,0,253,264.400196136873,8,0.016,0.062,0.088,0.286,0.549,6523486,104504,9.7,34.4,33.3,22.5,40.4
"269","Madera","California",6039,"US",37.21513971,-119.7665589,"Madera, California, US","2020-06-16 04:33:09",226,3,0,223,143.649850311771,1.32743362831858,"2020-07-20 05:34:40",1179,11,0,1168,749.394573086629,0.932994062765055,0.019,0.059,0.048,0.124,0.751,7099931,156882,28.1,25,32.4,14.5,34.7
"270","Madison","Alabama",1089,"US",34.76327133,-86.55069633,"Madison, Alabama, US","2020-06-16 04:33:09",566,5,0,561,151.779656699087,0.88339222614841,"2020-07-20 05:34:40",3462,14,0,3448,928.376628078164,0.404390525707683,0.062,0.05,0.123,0.177,0.589,21707550,367004,8.9,20.8,28.6,41.7,38.1
"271","Madison","Illinois",17119,"US",38.83042506,-89.90422563,"Madison, Illinois, US","2020-06-16 04:33:09",733,65,0,668,278.743259584889,8.86766712141883,"2020-07-20 05:34:40",1478,71,0,1407,562.049846748249,4.80378890392422,0.035,0.045,0.083,0.189,0.648,11293639,264026,7.9,30.7,35.6,25.8,41.1
"272","Madison","Kentucky",21151,"US",37.71659336,-84.27220275,"Madison, Kentucky, US","2020-06-16 04:33:09",77,1,0,76,82.8072741350941,1.2987012987013,"2020-07-20 05:34:40",258,1,0,257,277.458139309796,0.387596899224806,0.088,0.094,0.114,0.233,0.471,2634589,92107,13,27.8,28.7,30.5,34.2
"273","Madison","Mississippi",28089,"US",32.63389156,-90.03513564,"Madison, Mississippi, US","2020-06-16 04:33:09",889,30,0,859,836.532670882264,3.37457817772778,"2020-07-20 05:34:40",1691,44,0,1647,1591.19993977718,2.602010644589,0.029,0.043,0.184,0.242,0.502,5897999,105648,8.2,16.6,27.6,47.7,37.1
"274","Madison","Tennessee",47113,"US",35.61181957,-88.84076036,"Madison, Tennessee, US","2020-06-16 04:33:09",184,2,0,182,187.785760940562,1.08695652173913,"2020-07-20 05:34:40",486,2,0,484,495.999346832136,0.411522633744856,0.1,0.056,0.129,0.334,0.381,5306184,97603,11.7,34.5,27.9,25.9,39.3
"275","Manatee","Florida",12081,"US",27.47196942,-82.31831044,"Manatee, Florida, US","2020-06-16 04:33:09",1421,115,0,1306,352.384235207178,8.09289232934553,"2020-07-20 05:34:40",6569,143,0,6426,1629.00214009567,2.17689145988735,0.074,0.037,0.062,0.201,0.626,12599063,394387,10.8,30.4,29.5,29.3,49.4
"276","Maricopa","Arizona",4013,"US",33.34835867,-112.4918154,"Maricopa, Arizona, US","2020-06-16 04:33:09",19372,557,0,18815,431.888784402064,2.87528391492876,"2020-07-20 05:34:40",95471,1473,0,93998,2128.47688084088,1.54287689455437,0.023,0.025,0.059,0.158,0.734,220789933,4402403,12.6,22.6,32.8,32,36.9
"277","Marin","California",6041,"US",38.07122463,-122.7210631,"Marin, California, US","2020-06-16 04:33:09",751,17,0,734,290.156321235115,2.26364846870839,"2020-07-20 05:34:40",4314,42,0,4272,1666.75681732129,0.973574408901252,0.011,0,0.046,0.141,0.802,20896027,259662,6.8,10.9,23.5,58.8,47.3
"278","Marion","Florida",12083,"US",29.21227113,-82.05803627,"Marion, Florida, US","2020-06-16 04:33:09",315,8,0,307,86.1646867024638,2.53968253968254,"2020-07-20 05:34:40",2423,29,0,2394,662.78424088911,1.19686339248865,0.046,0.087,0.121,0.203,0.543,9237866,359062,12.7,37.5,30.5,19.4,48.9
"279","Marion","Oregon",41047,"US",44.90287942,-122.5815117,"Marion, Oregon, US","2020-06-16 04:33:09",1179,30,0,1149,338.97038106136,2.54452926208651,"2020-07-20 05:34:40",2140,60,0,2080,615.264304895089,2.80373831775701,0.029,0.013,0.053,0.196,0.71,14356411,345412,14.7,27.7,34.8,22.8,37
"280","Marquette","Michigan",26103,"US",46.4338914,-87.64043701,"Marquette, Michigan, US","2020-06-16 04:33:09",59,11,0,48,88.4570983073209,18.6440677966102,"2020-07-20 05:34:40",105,11,0,94,157.423649529978,10.4761904761905,0.016,0.045,0.11,0.251,0.578,3091552,66381,4.7,31.5,32.3,31.5,38.8
"281","Marshall","Alabama",1095,"US",34.36975964,-86.30486727,"Marshall, Alabama, US","2020-06-16 04:33:09",896,9,0,887,925.868518403703,1.00446428571429,"2020-07-20 05:34:40",2335,19,0,2316,2412.83815900965,0.813704496788009,0.075,0.064,0.129,0.253,0.479,3061736,96170,19.1,31.1,30.5,19.2,39.4
"282","Martin","Florida",12085,"US",27.0772071,-80.43109784,"Martin, Florida, US","2020-06-16 04:33:09",1218,18,0,1200,756.521739130435,1.47783251231527,"2020-07-20 05:34:40",3108,48,0,3060,1930.4347826087,1.54440154440154,0.027,0.018,0.066,0.169,0.719,6946903,160742,9.5,25.2,32.4,33,53.3
"283","Mason","Washington",53045,"US",47.35007586,-123.1863685,"Mason, Washington, US","2020-06-16 04:33:09",40,1,0,39,59.9089384136113,2.5,"2020-07-20 05:34:40",77,1,0,76,115.324706446202,1.2987012987013,0.011,0.024,0.091,0.152,0.721,1497857,65380,12.6,31.3,38.2,18,44.9
"284","Maury","Tennessee",47119,"US",35.6187413,-87.07462444,"Maury, Tennessee, US","2020-06-16 04:33:09",163,1,0,162,169.109942212124,0.613496932515337,"2020-07-20 05:34:40",629,4,0,625,652.57762976335,0.635930047694754,0.119,0.07,0.19,0.156,0.466,3285859,94273,10.6,35.8,31.8,21.8,39
"285","McCracken","Kentucky",21145,"US",37.05350953,-88.70445755,"McCracken, Kentucky, US","2020-06-16 04:33:09",123,3,0,120,188.021645418692,2.4390243902439,"2020-07-20 05:34:40",243,3,0,240,371.457397046684,1.23456790123457,0.085,0.058,0.232,0.255,0.37,3679761,65307,10.2,30.1,35.1,24.6,42.7
"286","McHenry","Illinois",17111,"US",42.32451172,-88.45248227,"McHenry, Illinois, US","2020-06-16 04:33:09",1856,85,0,1771,603.039892908433,4.57974137931035,"2020-07-20 05:34:40",2463,107,0,2356,800.262530298206,4.34429557450264,0.03,0.012,0.066,0.176,0.716,10241435,308251,7.2,26.2,33,33.7,40.2
"287","McLean","Illinois",17113,"US",40.48996987,-88.84621113,"McLean, Illinois, US","2020-06-16 04:33:09",241,13,0,228,140.510853151583,5.39419087136929,"2020-07-20 05:34:40",386,15,0,371,225.050578076809,3.8860103626943,0.085,0.062,0.091,0.201,0.561,11802499,172410,4.1,25.1,26,44.8,34
"288","Mendocino","California",6045,"US",39.4381191,-123.3911313,"Mendocino, California, US","2020-06-16 04:33:09",38,0,0,38,43.8045395335969,0,"2020-07-20 05:34:40",194,2,0,192,223.633701829416,1.03092783505155,0.002,0.003,0.004,0.222,0.77,3552687,87401,13.1,25.8,36.5,24.7,43.4
"289","Merced","California",6047,"US",37.18922369,-120.7209035,"Merced, California, US","2020-06-16 04:33:09",409,7,0,402,147.291846730049,1.71149144254279,"2020-07-20 05:34:40",2403,15,0,2388,865.384615384615,0.624219725343321,0.026,0.036,0.089,0.146,0.703,9435667,274151,30.6,25.8,29.6,14,31.7
"290","Mesa","Colorado",8077,"US",39.01787888,-108.469799,"Mesa, Colorado, US","2020-06-16 04:33:09",72,0,0,72,46.6895791453213,0,"2020-07-20 05:34:40",185,0,0,185,119.966279748395,0,0.075,0.105,0.098,0.222,0.499,6253144,152951,9.9,27.3,35.4,27.4,39.9
"291","Miami-Dade","Florida",12086,"US",25.6112362,-80.55170587,"Miami-Dade, Florida, US","2020-06-16 04:33:09",22197,826,0,21371,816.985284916119,3.72122358877326,"2020-07-20 05:34:40",84238,1302,0,82936,3100.47332661008,1.54562074123317,0.032,0.023,0.06,0.128,0.756,145882828,2714854,18.5,27.7,24.9,28.8,40.5
"292","Middlesex","Connecticut",9007,"US",41.45949668,-72.53714864,"Middlesex, Connecticut, US","2020-06-16 04:33:09",1233,171,0,1062,759.068186855131,13.8686131386861,"2020-07-20 05:34:40",1357,189,0,1168,835.405944495063,13.927781871776,0.003,0.007,0.055,0.128,0.807,8706342,162870,5.8,26.1,26.6,41.5,46.4
"293","Middlesex","Massachusetts",25017,"US",42.48607732,-71.39049229,"Middlesex, Massachusetts, US","2020-06-16 04:33:09",23227,1763,0,21464,1441.14999140658,7.59030438713566,"2020-07-20 05:34:40",24886,1947,0,22939,1544.0848446267,7.82367596238849,0.023,0.011,0.041,0.127,0.798,157384459,1608470,6.9,19.6,18.4,55.2,38.8
"294","Midland","Michigan",26111,"US",43.64330771,-84.38804374,"Midland, Michigan, US","2020-06-16 04:33:09",153,9,0,144,183.991533984319,5.88235294117647,"2020-07-20 05:34:40",225,9,0,216,270.575785271057,4,0.031,0.03,0.098,0.214,0.626,4917510,83223,5.7,29,31.2,34,41.3
"295","Missoula","Montana",30063,"US",47.03728583,-113.9213508,"Missoula, Montana, US","2020-06-16 04:33:09",40,1,0,39,33.4448160535117,2.5,"2020-07-20 05:34:40",160,1,0,159,133.779264214047,0.625,0.091,0.2,0.128,0.209,0.372,5004429,118640,4.5,21.3,31.7,42.5,37.3
"296","Mobile","Alabama",1097,"US",30.78472347,-88.20842409,"Mobile, Alabama, US","2020-06-16 04:33:09",2723,129,0,2594,658.986955785194,4.73742196107235,"2020-07-20 05:34:40",6017,161,0,5856,1456.16030589773,2.67575203589829,0.077,0.07,0.102,0.244,0.506,17882906,413908,13.8,33.5,29.8,22.9,38.4
"297","Mohave","Arizona",4015,"US",35.70471703,-113.7577902,"Mohave, Arizona, US","2020-06-16 04:33:09",618,67,0,551,291.260763216311,10.8414239482201,"2020-07-20 05:34:40",2269,115,0,2154,1069.37001899322,5.06831203173204,0.051,0.096,0.104,0.164,0.585,5068013,209292,14.7,34.8,37.6,12.9,52.7
"298","Monroe","Florida",12087,"US",25.20904673,-81.07812416,"Monroe, Florida, US","2020-06-16 04:33:09",130,4,0,126,175.13606725225,3.07692307692308,"2020-07-20 05:34:40",859,6,0,853,1157.24524438217,0.69848661233993,0.007,0.001,0.014,0.159,0.819,4255911,74757,8.7,27.3,30.7,33.3,48.3
"299","Monroe","Indiana",18105,"US",39.16130004,-86.52414358,"Monroe, Indiana, US","2020-06-16 04:33:09",188,18,0,170,126.658177873894,9.57446808510638,"2020-07-20 05:34:40",472,28,0,444,317.992872108926,5.93220338983051,0.037,0.037,0.094,0.242,0.591,5673380,147230,7.8,21.9,24.7,45.6,29.5
"300","Monroe","Michigan",26115,"US",41.92734151,-83.53749864,"Monroe, Michigan, US","2020-06-16 04:33:09",570,21,0,549,378.737541528239,3.68421052631579,"2020-07-20 05:34:40",740,22,0,718,491.694352159469,2.97297297297297,0.066,0.035,0.054,0.183,0.663,5644944,150174,8.8,36.1,36,19.1,43
"301","Monterey","California",6053,"US",36.21862405,-121.2413397,"Monterey, California, US","2020-06-16 04:33:09",995,12,0,983,229.230453784146,1.20603015075377,"2020-07-20 05:34:40",3228,18,0,3210,743.674276196203,0.557620817843866,0.023,0.006,0.066,0.141,0.763,25834713,433950,28.7,20.4,26.4,24.5,35
"302","Montgomery","Alabama",1101,"US",32.2206831,-86.20969272,"Montgomery, Alabama, US","2020-06-16 04:33:09",2871,68,0,2803,1267.62802115804,2.3685127133403,"2020-07-20 05:34:40",5057,124,0,4933,2232.8090919527,2.45204666798497,0.056,0.095,0.123,0.212,0.513,12633330,226504,14.4,25.5,28,32.1,36.9
"303","Montgomery","Maryland",24031,"US",39.13676329,-77.20358245,"Montgomery, Maryland, US","2020-06-16 04:33:09",13657,694,0,12963,1299.81497837607,5.08164311342169,"2020-07-20 05:34:40",16372,768,0,15604,1558.21709203874,4.69093574395309,0.025,0.029,0.041,0.128,0.777,86116398,1048478,8.7,13.3,18.9,59,39.7
"304","Montgomery","Tennessee",47125,"US",36.49609412,-87.38550661,"Montgomery, Tennessee, US","2020-06-16 04:33:09",339,5,0,334,162.206389687693,1.47492625368732,"2020-07-20 05:34:40",1157,8,0,1149,553.607058609619,0.691443388072602,0.083,0.063,0.203,0.228,0.423,4928685,205312,7.5,29.1,36.2,27.2,31.5
"305","Morgan","Alabama",1103,"US",34.45500589,-86.85475946,"Morgan, Alabama, US","2020-06-16 04:33:09",638,2,0,636,533.092689611377,0.313479623824451,"2020-07-20 05:34:40",1664,10,0,1654,1390.38594908046,0.600961538461538,0.078,0.077,0.082,0.304,0.459,4980085,119203,16.7,29.6,32,21.7,42.3
"306","Multnomah","Oregon",41051,"US",45.54747959,-122.4169351,"Multnomah, Oregon, US","2020-06-16 04:33:09",1556,68,0,1488,191.424054720707,4.37017994858612,"2020-07-20 05:34:40",3486,75,0,3411,428.858775550375,2.15146299483649,0.013,0.016,0.054,0.178,0.738,59722160,809072,8.7,17.3,29.5,44.5,37.6
"307","Muscogee","Georgia",13215,"US",32.50931999,-84.87142262,"Muscogee, Georgia, US","2020-06-16 04:33:09",1022,28,0,994,522.043837379769,2.73972602739726,"2020-07-20 05:34:40",3382,64,0,3318,1727.54624072248,1.89237137788291,0.063,0.073,0.083,0.225,0.555,9713550,194169,12.7,27.3,33.9,26.2,34.9
"308","Muskegon","Michigan",26121,"US",43.29123859,-86.15176712,"Muskegon, Michigan, US","2020-06-16 04:33:09",742,42,0,700,427.503082400931,5.66037735849057,"2020-07-20 05:34:40",1030,55,0,975,593.434197941993,5.33980582524272,0.084,0.045,0.1,0.16,0.611,6004546,173599,9.2,34.5,37.3,19.1,39.1
"309","Napa","California",6055,"US",38.50735751,-122.332839,"Napa, California, US","2020-06-16 04:33:09",190,3,0,187,137.937042629806,1.57894736842105,"2020-07-20 05:34:40",583,5,0,578,423.248925543036,0.857632933104631,0.017,0.026,0.033,0.149,0.773,9999759,138789,14.9,18,32.2,34.9,41.6
"310","Nassau","Florida",12089,"US",30.61037141,-81.80297522,"Nassau, Florida, US","2020-06-16 04:33:09",93,1,0,92,104.936530324401,1.0752688172043,"2020-07-20 05:34:40",745,4,0,741,840.620592383639,0.536912751677852,0.09,0.07,0.147,0.223,0.47,2213296,85936,8.6,32.7,30.4,28.2,46.5
"311","Natrona","Wyoming",56025,"US",42.96180148,-106.797885,"Natrona, Wyoming, US","2020-06-16 04:33:09",87,0,0,87,108.943374489719,0,"2020-07-20 05:34:40",175,0,0,175,219.138971674723,0,0.1,0.084,0.094,0.325,0.398,5171022,79175,7.5,29,40.8,22.7,38.7
"312","Navajo","Arizona",4017,"US",35.3997715,-110.3218983,"Navajo, Arizona, US","2020-06-16 04:33:09",2636,86,0,2550,2376.40186073348,3.26251896813354,"2020-07-20 05:34:40",4801,156,0,4645,4328.18866971981,3.24932305769631,0.091,0.108,0.059,0.139,0.602,3535546,110242,17.2,30.1,36.9,15.8,39.4
"313","Newton","Georgia",13217,"US",33.55514538,-83.8454714,"Newton, Georgia, US","2020-06-16 04:33:09",420,11,0,409,375.85910652921,2.61904761904762,"2020-07-20 05:34:40",1177,19,0,1158,1053.30040091638,1.6142735768904,0.094,0.076,0.123,0.207,0.5,2415670,109421,14.2,33.6,32.6,19.6,35.9
"314","Norfolk","Massachusetts",25021,"US",42.16073095,-71.20530408,"Norfolk, Massachusetts, US","2020-06-16 04:33:09",8872,890,0,7982,1255.27926143398,10.0315599639315,"2020-07-20 05:34:40",9699,967,0,8732,1372.2896254112,9.97010001031034,0.02,0.015,0.035,0.125,0.805,51010895,703230,6.1,19.5,21.4,53,40.7
"315","Oakland","Michigan",26125,"US",42.66090111,-83.38595416,"Oakland, Michigan, US","2020-06-16 04:33:09",11313,1067,0,10246,899.582055751345,9.43162733138867,"2020-07-20 05:34:40",13398,1114,0,12284,1065.37614982379,8.31467383191521,0.028,0.027,0.049,0.169,0.727,100906866,1256694,6.1,18.8,28.7,46.4,41
"316","Okaloosa","Florida",12091,"US",30.69143028,-86.59267105,"Okaloosa, Florida, US","2020-06-16 04:33:09",337,6,0,331,159.9142062656,1.78041543026706,"2020-07-20 05:34:40",1813,15,0,1798,860.309958336892,0.827357970215113,0.091,0.083,0.147,0.21,0.469,10515093,206934,8.2,24.7,36.5,30.6,37.2
"317","Olmsted","Minnesota",27109,"US",44.00374114,-92.40209944,"Olmsted, Minnesota, US","2020-06-16 04:33:09",778,12,0,766,491.493622585964,1.54241645244216,"2020-07-20 05:34:40",1400,20,0,1380,884.43582470482,1.42857142857143,0.023,0.101,0.057,0.333,0.485,10738821,156358,5.6,19.8,30.6,44,37.8
"318","Orange","Florida",12095,"US",28.51367621,-81.31799498,"Orange, Florida, US","2020-06-16 04:33:09",3282,46,0,3236,235.53017972632,1.40158439975625,"2020-07-20 05:34:40",23259,120,0,23139,1669.16406162537,0.515929317683477,0.02,0.02,0.072,0.164,0.724,87741273,1381540,11.5,24.5,30.1,33.8,35.6
"319","Osceola","Florida",12097,"US",28.06312234,-81.14882926,"Osceola, Florida, US","2020-06-16 04:33:09",848,21,0,827,225.681368778792,2.47641509433962,"2020-07-20 05:34:40",6010,38,0,5972,1599.46347448177,0.632279534109817,0.025,0.022,0.058,0.176,0.72,8374889,368456,13.2,31.9,34.3,20.5,36
"320","Ottawa","Michigan",26139,"US",42.95996803,-85.9969107,"Ottawa, Michigan, US","2020-06-16 04:33:09",936,50,0,886,320.73467429668,5.34188034188034,"2020-07-20 05:34:40",1460,53,0,1407,500.291265462769,3.63013698630137,0.042,0.057,0.12,0.251,0.531,13219620,289808,7.4,28.6,30.6,33.5,36.1
"321","Pasco","Florida",12101,"US",28.30810945,-82.40227529,"Pasco, Florida, US","2020-06-16 04:33:09",543,15,0,528,98.0238181631095,2.76243093922652,"2020-07-20 05:34:40",4943,44,0,4899,892.323633849448,0.89014768359296,0.027,0.029,0.055,0.179,0.709,11238393,539090,11,33.1,32.5,23.4,44.3
"322","Paulding","Georgia",13223,"US",33.91969522,-84.86848792,"Paulding, Georgia, US","2020-06-16 04:33:09",408,13,0,395,241.896755144753,3.18627450980392,"2020-07-20 05:34:40",1043,16,0,1027,618.378224548963,1.53403643336529,0.097,0.068,0.108,0.233,0.494,2290287,164053,9.9,33.1,32.8,24.1,36.8
